dim_date_id,date_val,calendar_year,calendar_month,calendar_day,day_of_week,is_weekday,is_workday,is_holiday
1154,2020-02-28,2020,2,28,6,1,1,0
1155,2020-02-29,2020,2,29,7,0,0,0
1156,2020-03-01,2020,3,1,1,0,0,0
1157,2020-03-02,2020,3,2,2,1,1,0
1158,2020-03-03,2020,3,3,3,1,1,0
1159,2020-03-04,2020,3,4,4,1,1,0
1160,2020-03-05,2020,3,5,5,1,1,0
1161,2020-03-06,2020,3,6,6,1,1,0
1162,2020-03-07,2020,3,7,7,0,0,0
1163,2020-03-08,2020,3,8,1,0,0,0
1164,2020-03-09,2020,3,9,2,1,1,0
1165,2020-03-10,2020,3,10,3,1,1,0
1166,2020-03-11,2020,3,11,4,1,1,0
1167,2020-03-12,2020,3,12,5,1,1,0
1168,2020-03-13,2020,3,13,6,1,1,0
1169,2020-03-14,2020,3,14,7,0,0,0
1170,2020-03-15,2020,3,15,1,0,0,0
1171,2020-03-16,2020,3,16,2,1,1,0
1172,2020-03-17,2020,3,17,3,1,1,0
1173,2020-03-18,2020,3,18,4,1,1,0
1174,2020-03-19,2020,3,19,5,1,1,0
1175,2020-03-20,2020,3,20,6,1,1,0
1176,2020-03-21,2020,3,21,7,0,0,0
1177,2020-03-22,2020,3,22,1,0,0,0
1178,2020-03-23,2020,3,23,2,1,1,0
1179,2020-03-24,2020,3,24,3,1,1,0
1180,2020-03-25,2020,3,25,4,1,1,0
1181,2020-03-26,2020,3,26,5,1,1,0
1182,2020-03-27,2020,3,27,6,1,1,0
1183,2020-03-28,2020,3,28,7,0,0,0
1184,2020-03-29,2020,3,29,1,0,0,0
1185,2020-03-30,2020,3,30,2,1,1,0
1186,2020-03-31,2020,3,31,3,1,1,0
1187,2020-04-01,2020,4,1,4,1,1,0
1188,2020-04-02,2020,4,2,5,1,1,0
1189,2020-04-03,2020,4,3,6,1,1,0
1190,2020-04-04,2020,4,4,7,0,0,0
1191,2020-04-05,2020,4,5,1,0,0,0
1192,2020-04-06,2020,4,6,2,1,1,0
1193,2020-04-07,2020,4,7,3,1,1,0
1194,2020-04-08,2020,4,8,4,1,1,0
1195,2020-04-09,2020,4,9,5,1,1,0
1196,2020-04-10,2020,4,10,6,1,1,0
1197,2020-04-11,2020,4,11,7,0,0,0
1198,2020-04-12,2020,4,12,1,0,0,0
1199,2020-04-13,2020,4,13,2,1,1,0
1200,2020-04-14,2020,4,14,3,1,1,0
1201,2020-04-15,2020,4,15,4,1,1,0
1202,2020-04-16,2020,4,16,5,1,1,0
1203,2020-04-17,2020,4,17,6,1,1,0
1204,2020-04-18,2020,4,18,7,0,0,0
1205,2020-04-19,2020,4,19,1,0,0,0
1206,2020-04-20,2020,4,20,2,1,1,0
1207,2020-04-21,2020,4,21,3,1,1,0
1208,2020-04-22,2020,4,22,4,1,1,0
1209,2020-04-23,2020,4,23,5,1,1,0
1210,2020-04-24,2020,4,24,6,1,1,0
1211,2020-04-25,2020,4,25,7,0,0,0
1212,2020-04-26,2020,4,26,1,0,0,0
1213,2020-04-27,2020,4,27,2,1,1,0
1214,2020-04-28,2020,4,28,3,1,1,0
1215,2020-04-29,2020,4,29,4,1,1,0
1216,2020-04-30,2020,4,30,5,1,1,0
1217,2020-05-01,2020,5,1,6,1,1,0
1218,2020-05-02,2020,5,2,7,0,0,0
1219,2020-05-03,2020,5,3,1,0,0,0
1220,2020-05-04,2020,5,4,2,1,1,0
1221,2020-05-05,2020,5,5,3,1,1,0
1222,2020-05-06,2020,5,6,4,1,1,0
1223,2020-05-07,2020,5,7,5,1,1,0
1224,2020-05-08,2020,5,8,6,1,1,0
1225,2020-05-09,2020,5,9,7,0,0,0
1226,2020-05-10,2020,5,10,1,0,0,0
1227,2020-05-11,2020,5,11,2,1,1,0
1228,2020-05-12,2020,5,12,3,1,1,0
1229,2020-05-13,2020,5,13,4,1,1,0
1230,2020-05-14,2020,5,14,5,1,1,0
1231,2020-05-15,2020,5,15,6,1,1,0
1232,2020-05-16,2020,5,16,7,0,0,0
1233,2020-05-17,2020,5,17,1,0,0,0
1234,2020-05-18,2020,5,18,2,1,1,0
1235,2020-05-19,2020,5,19,3,1,1,0
1236,2020-05-20,2020,5,20,4,1,1,0
1237,2020-05-21,2020,5,21,5,1,1,0
1238,2020-05-22,2020,5,22,6,1,1,0
1239,2020-05-23,2020,5,23,7,0,0,0
1240,2020-05-24,2020,5,24,1,0,0,0
1241,2020-05-25,2020,5,25,2,1,0,1
1242,2020-05-26,2020,5,26,3,1,1,0
1243,2020-05-27,2020,5,27,4,1,1,0
1244,2020-05-28,2020,5,28,5,1,1,0
1245,2020-05-29,2020,5,29,6,1,1,0
1246,2020-05-30,2020,5,30,7,0,0,0
1247,2020-05-31,2020,5,31,1,0,0,0
1248,2020-06-01,2020,6,1,2,1,1,0
1249,2020-06-02,2020,6,2,3,1,1,0
1250,2020-06-03,2020,6,3,4,1,1,0
1251,2020-06-04,2020,6,4,5,1,1,0
1252,2020-06-05,2020,6,5,6,1,1,0
1253,2020-06-06,2020,6,6,7,0,0,0
1254,2020-06-07,2020,6,7,1,0,0,0
1255,2020-06-08,2020,6,8,2,1,1,0
1256,2020-06-09,2020,6,9,3,1,1,0
1257,2020-06-10,2020,6,10,4,1,1,0
1258,2020-06-11,2020,6,11,5,1,1,0
1259,2020-06-12,2020,6,12,6,1,1,0
1260,2020-06-13,2020,6,13,7,0,0,0
1261,2020-06-14,2020,6,14,1,0,0,0
1262,2020-06-15,2020,6,15,2,1,1,0
1263,2020-06-16,2020,6,16,3,1,1,0
1264,2020-06-17,2020,6,17,4,1,1,0
1265,2020-06-18,2020,6,18,5,1,1,0
1266,2020-06-19,2020,6,19,6,1,1,0
1267,2020-06-20,2020,6,20,7,0,0,0
1268,2020-06-21,2020,6,21,1,0,0,0
1269,2020-06-22,2020,6,22,2,1,1,0
1270,2020-06-23,2020,6,23,3,1,1,0
1271,2020-06-24,2020,6,24,4,1,1,0
1272,2020-06-25,2020,6,25,5,1,1,0
1273,2020-06-26,2020,6,26,6,1,1,0
1274,2020-06-27,2020,6,27,7,0,0,0
1275,2020-06-28,2020,6,28,1,0,0,0
1276,2020-06-29,2020,6,29,2,1,1,0
1277,2020-06-30,2020,6,30,3,1,1,0
1278,2020-07-01,2020,7,1,4,1,1,0
1279,2020-07-02,2020,7,2,5,1,1,0
1280,2020-07-03,2020,7,3,6,1,0,0
1281,2020-07-04,2020,7,4,7,0,0,1
1282,2020-07-05,2020,7,5,1,0,0,0
1283,2020-07-06,2020,7,6,2,1,1,0
1284,2020-07-07,2020,7,7,3,1,1,0
1285,2020-07-08,2020,7,8,4,1,1,0
1286,2020-07-09,2020,7,9,5,1,1,0
1287,2020-07-10,2020,7,10,6,1,1,0
1288,2020-07-11,2020,7,11,7,0,0,0
1289,2020-07-12,2020,7,12,1,0,0,0
1290,2020-07-13,2020,7,13,2,1,1,0
1291,2020-07-14,2020,7,14,3,1,1,0
1292,2020-07-15,2020,7,15,4,1,1,0
1293,2020-07-16,2020,7,16,5,1,1,0
1294,2020-07-17,2020,7,17,6,1,1,0
1295,2020-07-18,2020,7,18,7,0,0,0
1296,2020-07-19,2020,7,19,1,0,0,0
1297,2020-07-20,2020,7,20,2,1,1,0
1298,2020-07-21,2020,7,21,3,1,1,0
1299,2020-07-22,2020,7,22,4,1,1,0
1300,2020-07-23,2020,7,23,5,1,1,0
1301,2020-07-24,2020,7,24,6,1,1,0
1302,2020-07-25,2020,7,25,7,0,0,0
1303,2020-07-26,2020,7,26,1,0,0,0
1304,2020-07-27,2020,7,27,2,1,1,0
1305,2020-07-28,2020,7,28,3,1,1,0
1306,2020-07-29,2020,7,29,4,1,1,0
1307,2020-07-30,2020,7,30,5,1,1,0
1308,2020-07-31,2020,7,31,6,1,1,0
1309,2020-08-01,2020,8,1,7,0,0,0
1310,2020-08-02,2020,8,2,1,0,0,0
1311,2020-08-03,2020,8,3,2,1,1,0
1312,2020-08-04,2020,8,4,3,1,1,0
1313,2020-08-05,2020,8,5,4,1,1,0
1314,2020-08-06,2020,8,6,5,1,1,0
1315,2020-08-07,2020,8,7,6,1,1,0
1316,2020-08-08,2020,8,8,7,0,0,0
1317,2020-08-09,2020,8,9,1,0,0,0
1318,2020-08-10,2020,8,10,2,1,1,0
1319,2020-08-11,2020,8,11,3,1,1,0
1320,2020-08-12,2020,8,12,4,1,1,0
1321,2020-08-13,2020,8,13,5,1,1,0
1322,2020-08-14,2020,8,14,6,1,1,0
1323,2020-08-15,2020,8,15,7,0,0,0
1324,2020-08-16,2020,8,16,1,0,0,0
1325,2020-08-17,2020,8,17,2,1,1,0
1326,2020-08-18,2020,8,18,3,1,1,0
1327,2020-08-19,2020,8,19,4,1,1,0
1328,2020-08-20,2020,8,20,5,1,1,0
1329,2020-08-21,2020,8,21,6,1,1,0
1330,2020-08-22,2020,8,22,7,0,0,0
1331,2020-08-23,2020,8,23,1,0,0,0
1332,2020-08-24,2020,8,24,2,1,1,0
1333,2020-08-25,2020,8,25,3,1,1,0
1334,2020-08-26,2020,8,26,4,1,1,0
1335,2020-08-27,2020,8,27,5,1,1,0
1336,2020-08-28,2020,8,28,6,1,1,0
1337,2020-08-29,2020,8,29,7,0,0,0
1338,2020-08-30,2020,8,30,1,0,0,0
1339,2020-08-31,2020,8,31,2,1,1,0
1340,2020-09-01,2020,9,1,3,1,1,0
1341,2020-09-02,2020,9,2,4,1,1,0
1342,2020-09-03,2020,9,3,5,1,1,0
1343,2020-09-04,2020,9,4,6,1,1,0
1344,2020-09-05,2020,9,5,7,0,0,0
1345,2020-09-06,2020,9,6,1,0,0,0
1346,2020-09-07,2020,9,7,2,1,0,1
1347,2020-09-08,2020,9,8,3,1,1,0
1348,2020-09-09,2020,9,9,4,1,1,0
1349,2020-09-10,2020,9,10,5,1,1,0
1350,2020-09-11,2020,9,11,6,1,1,0
1351,2020-09-12,2020,9,12,7,0,0,0
1352,2020-09-13,2020,9,13,1,0,0,0
1353,2020-09-14,2020,9,14,2,1,1,0
1354,2020-09-15,2020,9,15,3,1,1,0
1355,2020-09-16,2020,9,16,4,1,1,0
1356,2020-09-17,2020,9,17,5,1,1,0
1357,2020-09-18,2020,9,18,6,1,1,0
1358,2020-09-19,2020,9,19,7,0,0,0
1359,2020-09-20,2020,9,20,1,0,0,0
1360,2020-09-21,2020,9,21,2,1,1,0
1361,2020-09-22,2020,9,22,3,1,1,0
1362,2020-09-23,2020,9,23,4,1,1,0
1363,2020-09-24,2020,9,24,5,1,1,0
1364,2020-09-25,2020,9,25,6,1,1,0
1365,2020-09-26,2020,9,26,7,0,0,0
1366,2020-09-27,2020,9,27,1,0,0,0
1367,2020-09-28,2020,9,28,2,1,1,0
1368,2020-09-29,2020,9,29,3,1,1,0
1369,2020-09-30,2020,9,30,4,1,1,0
1370,2020-10-01,2020,10,1,5,1,1,0
1371,2020-10-02,2020,10,2,6,1,1,0
1372,2020-10-03,2020,10,3,7,0,0,0
1373,2020-10-04,2020,10,4,1,0,0,0
1374,2020-10-05,2020,10,5,2,1,1,0
1375,2020-10-06,2020,10,6,3,1,1,0
1376,2020-10-07,2020,10,7,4,1,1,0
1377,2020-10-08,2020,10,8,5,1,1,0
1378,2020-10-09,2020,10,9,6,1,1,0
1379,2020-10-10,2020,10,10,7,0,0,0
1380,2020-10-11,2020,10,11,1,0,0,0
1381,2020-10-12,2020,10,12,2,1,1,0
1382,2020-10-13,2020,10,13,3,1,1,0
1383,2020-10-14,2020,10,14,4,1,1,0
1384,2020-10-15,2020,10,15,5,1,1,0
1385,2020-10-16,2020,10,16,6,1,1,0
1386,2020-10-17,2020,10,17,7,0,0,0
1387,2020-10-18,2020,10,18,1,0,0,0
1388,2020-10-19,2020,10,19,2,1,1,0
1389,2020-10-20,2020,10,20,3,1,1,0
1390,2020-10-21,2020,10,21,4,1,1,0
1391,2020-10-22,2020,10,22,5,1,1,0
1392,2020-10-23,2020,10,23,6,1,1,0
1393,2020-10-24,2020,10,24,7,0,0,0
1394,2020-10-25,2020,10,25,1,0,0,0
1395,2020-10-26,2020,10,26,2,1,1,0
1396,2020-10-27,2020,10,27,3,1,1,0
1397,2020-10-28,2020,10,28,4,1,1,0
1398,2020-10-29,2020,10,29,5,1,1,0
1399,2020-10-30,2020,10,30,6,1,1,0
1400,2020-10-31,2020,10,31,7,0,0,0
1401,2020-11-01,2020,11,1,1,0,0,0
1402,2020-11-02,2020,11,2,2,1,1,0
1403,2020-11-03,2020,11,3,3,1,1,0
1404,2020-11-04,2020,11,4,4,1,1,0
1405,2020-11-05,2020,11,5,5,1,1,0
1406,2020-11-06,2020,11,6,6,1,1,0
1407,2020-11-07,2020,11,7,7,0,0,0
1408,2020-11-08,2020,11,8,1,0,0,0
1409,2020-11-09,2020,11,9,2,1,1,0
1410,2020-11-10,2020,11,10,3,1,1,0
1411,2020-11-11,2020,11,11,4,1,1,0
1412,2020-11-12,2020,11,12,5,1,1,0
1413,2020-11-13,2020,11,13,6,1,1,0
1414,2020-11-14,2020,11,14,7,0,0,0
1415,2020-11-15,2020,11,15,1,0,0,0
1416,2020-11-16,2020,11,16,2,1,1,0
1417,2020-11-17,2020,11,17,3,1,1,0
1418,2020-11-18,2020,11,18,4,1,1,0
1419,2020-11-19,2020,11,19,5,1,1,0
1420,2020-11-20,2020,11,20,6,1,1,0
1421,2020-11-21,2020,11,21,7,0,0,0
1422,2020-11-22,2020,11,22,1,0,0,0
1423,2020-11-23,2020,11,23,2,1,1,0
1424,2020-11-24,2020,11,24,3,1,1,0
1425,2020-11-25,2020,11,25,4,1,1,0
1426,2020-11-26,2020,11,26,5,1,0,1
1427,2020-11-27,2020,11,27,6,1,0,0
1428,2020-11-28,2020,11,28,7,0,0,0
1429,2020-11-29,2020,11,29,1,0,0,0
1430,2020-11-30,2020,11,30,2,1,1,0
1431,2020-12-01,2020,12,1,3,1,1,0
1432,2020-12-02,2020,12,2,4,1,1,0
1433,2020-12-03,2020,12,3,5,1,1,0
1434,2020-12-04,2020,12,4,6,1,1,0
1435,2020-12-05,2020,12,5,7,0,0,0
1436,2020-12-06,2020,12,6,1,0,0,0
1437,2020-12-07,2020,12,7,2,1,1,0
1438,2020-12-08,2020,12,8,3,1,1,0
1439,2020-12-09,2020,12,9,4,1,1,0
1440,2020-12-10,2020,12,10,5,1,1,0
1441,2020-12-11,2020,12,11,6,1,1,0
1442,2020-12-12,2020,12,12,7,0,0,0
1443,2020-12-13,2020,12,13,1,0,0,0
1444,2020-12-14,2020,12,14,2,1,1,0
1445,2020-12-15,2020,12,15,3,1,1,0
1446,2020-12-16,2020,12,16,4,1,1,0
1447,2020-12-17,2020,12,17,5,1,1,0
1448,2020-12-18,2020,12,18,6,1,1,0
1449,2020-12-19,2020,12,19,7,0,0,0
1450,2020-12-20,2020,12,20,1,0,0,0
1451,2020-12-21,2020,12,21,2,1,1,0
1452,2020-12-22,2020,12,22,3,1,1,0
1453,2020-12-23,2020,12,23,4,1,1,0
1454,2020-12-24,2020,12,24,5,1,0,0
1455,2020-12-25,2020,12,25,6,1,0,1
1456,2020-12-26,2020,12,26,7,0,0,0
1457,2020-12-27,2020,12,27,1,0,0,0
1458,2020-12-28,2020,12,28,2,1,1,0
1459,2020-12-29,2020,12,29,3,1,1,0
1460,2020-12-30,2020,12,30,4,1,1,0
1461,2020-12-31,2020,12,31,5,1,1,0
1462,2021-01-01,2021,1,1,6,1,0,1
1463,2021-01-02,2021,1,2,7,0,0,0
1464,2021-01-03,2021,1,3,1,0,0,0
1465,2021-01-04,2021,1,4,2,1,1,0
1466,2021-01-05,2021,1,5,3,1,1,0
1467,2021-01-06,2021,1,6,4,1,1,0
1468,2021-01-07,2021,1,7,5,1,1,0
1469,2021-01-08,2021,1,8,6,1,1,0
1470,2021-01-09,2021,1,9,7,0,0,0
1471,2021-01-10,2021,1,10,1,0,0,0
1472,2021-01-11,2021,1,11,2,1,1,0
1473,2021-01-12,2021,1,12,3,1,1,0
1474,2021-01-13,2021,1,13,4,1,1,0
1475,2021-01-14,2021,1,14,5,1,1,0
1476,2021-01-15,2021,1,15,6,1,1,0
1477,2021-01-16,2021,1,16,7,0,0,0
1478,2021-01-17,2021,1,17,1,0,0,0
1479,2021-01-18,2021,1,18,2,1,1,0
1480,2021-01-19,2021,1,19,3,1,1,0
1481,2021-01-20,2021,1,20,4,1,1,0
1482,2021-01-21,2021,1,21,5,1,1,0
1483,2021-01-22,2021,1,22,6,1,1,0
1484,2021-01-23,2021,1,23,7,0,0,0
1485,2021-01-24,2021,1,24,1,0,0,0
1486,2021-01-25,2021,1,25,2,1,1,0
1487,2021-01-26,2021,1,26,3,1,1,0
1488,2021-01-27,2021,1,27,4,1,1,0
1489,2021-01-28,2021,1,28,5,1,1,0
1490,2021-01-29,2021,1,29,6,1,1,0
1491,2021-01-30,2021,1,30,7,0,0,0
1492,2021-01-31,2021,1,31,1,0,0,0
1493,2021-02-01,2021,2,1,2,1,1,0
1494,2021-02-02,2021,2,2,3,1,1,0
1495,2021-02-03,2021,2,3,4,1,1,0
1496,2021-02-04,2021,2,4,5,1,1,0
1497,2021-02-05,2021,2,5,6,1,1,0
1498,2021-02-06,2021,2,6,7,0,0,0
1499,2021-02-07,2021,2,7,1,0,0,0
1500,2021-02-08,2021,2,8,2,1,1,0
1501,2021-02-09,2021,2,9,3,1,1,0
1502,2021-02-10,2021,2,10,4,1,1,0
1503,2021-02-11,2021,2,11,5,1,1,0
1504,2021-02-12,2021,2,12,6,1,1,0
1505,2021-02-13,2021,2,13,7,0,0,0
1506,2021-02-14,2021,2,14,1,0,0,0
1507,2021-02-15,2021,2,15,2,1,1,0
1508,2021-02-16,2021,2,16,3,1,1,0
1509,2021-02-17,2021,2,17,4,1,1,0
1510,2021-02-18,2021,2,18,5,1,1,0
1511,2021-02-19,2021,2,19,6,1,1,0
1512,2021-02-20,2021,2,20,7,0,0,0
1513,2021-02-21,2021,2,21,1,0,0,0
1514,2021-02-22,2021,2,22,2,1,1,0
1515,2021-02-23,2021,2,23,3,1,1,0
1516,2021-02-24,2021,2,24,4,1,1,0
1517,2021-02-25,2021,2,25,5,1,1,0
1518,2021-02-26,2021,2,26,6,1,1,0
1519,2021-02-27,2021,2,27,7,0,0,0
1520,2021-02-28,2021,2,28,1,0,0,0
